,Search,Entered on,compound_avg,percent_positive,percent_negative,angry_avg,fear_avg,happy_avg,sad_avg,surprise_avg
0,Affordable Care Act,2020-10-22,0.4315413333333333,75.4,14.399999999999999,0.021386666666666672,0.49188,0.05615333333333333,0.10395333333333334,0.31638000000000005
1,Affordable Care Act,2020-10-26,0.35041449999999996,75.5,17.9,0.02429,0.63979,0.056670000000000005,0.13449,0.12010000000000001
2,Affordable Care Act,2020-10-27,0.32091200000000003,72.83333333333334,16.0,0.024466666666666668,0.5301666666666667,0.06896666666666668,0.13936666666666667,0.20174999999999998
3,Affordable Care Act,2020-10-28,0.28076880000000004,74.8,15.299999999999999,0.03228,0.60416,0.04696,0.122,0.16335000000000002
4,Affordable Care Act,2020-10-29,0.20401339999999998,59.0,32.800000000000004,0.0291,0.58196,0.03746000000000001,0.16668,0.10844
5,Affordable Care Act,2020-10-31,0.2647912,68.0,21.4,0.026300000000000004,0.5650999999999999,0.06228,0.06524,0.24445999999999998
6,Affordable Care Act,2020-11-01,0.1075115,53.25,35.75,0.008525,0.539275,0.0381,0.076375,0.3049
7,Affordable Care Act,2020-11-02,0.18111660000000002,64.3,26.85,0.019975,0.5278299999999999,0.042035,0.09688000000000001,0.270855
8,Affordable Care Act,2020-11-03,0.26908812903225804,69.3225806451613,19.64516129032258,0.03139032258064516,0.5259387096774193,0.05851935483870969,0.12081612903225808,0.22088064516129033
9,Affordable Care Act,2020-11-04,0.22637419999999997,67.4,22.6,0.05908,0.5207,0.054,0.14432,0.14930000000000002
10,Affordable Care Act,2020-11-05,0.29121929999999996,69.1,20.200000000000003,0.03729,0.58356,0.06653,0.13426,0.15080000000000002
11,Affordable Care Act,2020-11-08,0.18669940000000002,62.0,29.5,0.04566000000000001,0.6605500000000001,0.03297,0.08819,0.12344
12,Affordable Care Act,2020-11-09,0.37360550000000003,77.66666666666666,13.444444444444445,0.03281666666666667,0.6561166666666666,0.043055555555555555,0.1155888888888889,0.13161111111111112
13,Affordable Care Act,2020-11-12,0.36948457142857144,76.14285714285714,10.571428571428571,0.06902857142857144,0.5360285714285715,0.06965714285714286,0.10515714285714285,0.16654285714285713
14,Affordable Care Act,2020-11-13,0.34147369420702756,72.07977207977207,13.010446343779677,0.032421652421652424,0.652977207977208,0.05810541310541311,0.10049857549857551,0.12304368471035138
15,Affordable Care Act,2020-11-14,0.3196984,72.0,16.3,0.06872,0.62101,0.05559,0.10113,0.11900000000000001
16,Affordable Care Act,2020-11-16,0.3631274,75.6,18.2,0.0488,0.6167999999999999,0.06924000000000001,0.10206,0.1208
17,Affordable Care Act,2020-11-17,0.3674466,73.6,11.0,0.02144,0.61812,0.03578,0.12240000000000002,0.14606
18,Affordable Care Act,2020-11-18,0.326304,73.0,16.8,0.02806,0.6123200000000001,0.04336,0.12658,0.139
19,Affordable Care Act,2020-11-19,0.29031060000000003,66.8,15.8,0.0456,0.5752200000000001,0.04766,0.1485,0.10668000000000001
20,Affordable Care Act,2020-11-20,0.3017006,72.8,18.0,0.016460000000000002,0.601,0.04072,0.09354000000000001,0.17994
21,Affordable Care Act,2021-01-06,0.14615458333333334,56.666666666666664,29.25,0.033425,0.5364000000000001,0.06237499999999999,0.1321166666666667,0.11760833333333333
22,Affordable Care Act,2021-01-07,0.18062020000000004,62.0,28.000000000000004,0.038060000000000004,0.526228,0.11645599999999999,0.10666000000000002,0.14895999999999998
23,Affordable Care Act,2021-01-12,0.28383864285714283,63.357142857142854,21.5,0.03325,0.5669785714285714,0.07365,0.14877142857142858,0.13097857142857144
24,Affordable Care Act,2021-01-13,0.31667,73.2,18.2,0.0391,0.5486,0.05878,0.11478000000000002,0.20238
25,Affordable Care Act,2021-01-15,0.2806648,63.2,22.0,0.0245,0.5417000000000001,0.049400000000000006,0.1269,0.18880000000000002
26,Affordable Care Act,2021-01-17,0.320295,76.6,14.6,0.0471,0.5796,0.050100000000000006,0.11660000000000001,0.1458
27,Affordable Care Act,2021-01-19,0.32867013333333334,73.93333333333332,16.933333333333334,0.02734666666666667,0.5984733333333334,0.06165333333333334,0.09212666666666666,0.19658666666666666
28,Affordable Care Act,2021-01-21,0.30545684,70.36,17.52,0.04966,0.550972,0.0636,0.12578799999999998,0.16350000000000003
29,Affordable Care Act,2021-01-20,0.3800716,80.0,8.0,0.0475,0.58876,0.08109999999999999,0.11090000000000001,0.17144
30,Affordable Care Act,2021-01-22,0.29860879999999995,67.2,17.4,0.03984,0.52652,0.050660000000000004,0.12526,0.17724
31,Affordable Care Act,2021-01-24,0.23838099999999998,61.0,23.0,0.0158,0.5387000000000001,0.0633,0.1323,0.14930000000000002
32,Affordable Care Act,2021-01-25,0.24014600000000003,61.33333333333333,20.0,0.0158,0.5301333333333335,0.0708,0.14563333333333334,0.18036666666666668
33,Affordable Care Act,2021-01-28,0.3824702666666667,80.93333333333334,9.666666666666666,0.012593333333333333,0.6695133333333333,0.03966666666666667,0.10445333333333334,0.14646
34,Affordable Care Act,2021-01-30,0.3832632,76.4,11.0,0.01946,0.6244000000000001,0.05144,0.10718000000000001,0.1412
35,Affordable Care Act,2021-02-01,0.4244176,79.60000000000001,8.200000000000001,0.0277,0.58302,0.07135999999999999,0.09912,0.1406
36,Affordable Care Act,2021-02-02,0.2802805,66.5,21.5,0.0235,0.6058,0.0427,0.10890000000000001,0.15385000000000001
