,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,Obamacare,13 wide invv red floor behind obamacare obama mother made loose moral made obama high mo ,2020-11-05,0.0,0.867,0.133,-0.3182,0.17,0.17,0.0,0.5,0.17
1,Obamacare,,2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Obamacare,doubly sad trump first president decades actually giv ,2020-11-05,0.0,0.693,0.307,-0.4767,0.0,0.0,0.0,0.25,0.75
3,Obamacare,trump doesnt even alternative obamacare aca still wants appeal stop worrying bi ,2020-11-05,0.0,0.685,0.315,-0.5574,0.0,0.0,0.0,0.5,0.5
4,Obamacare,obamacare covers pre existing conditions ,2020-11-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5,Obamacare,1 gap near dark blue pant invv red floor left black speaker cable inv v obamacare left gap red floor ,2020-11-05,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.29,0.43
6,Obamacare,6427067461 agri land people think mother like kavya madhavan lie kavya debi ,2020-11-05,0.185,0.815,0.0,0.3612,0.0,0.5,0.0,0.0,0.5
7,Obamacare,take generation obama care website gate ,2020-11-05,0.39,0.61,0.0,0.4939,0.0,0.0,0.0,0.0,0.0
8,Obamacare,easy criticize others take positions based theoretical purity knowl ,2020-11-05,0.232,0.56,0.208,0.0772,0.0,0.0,0.0,1.0,0.0
9,Obamacare,good morning joe biden 2 questions reactivate obamacare tear wall mexican border ,2020-11-05,0.225,0.775,0.0,0.4404,0.25,0.25,0.25,0.25,0.0
10,Obamacare,ill release new beautiful health plan replace obamacare 2 weeks ,2020-11-05,0.285,0.511,0.204,0.2732,0.0,0.5,0.5,0.0,0.0
11,Obamacare,mark might note senator mc cain voted every cruel republican bill aimed h ,2020-11-05,0.0,0.743,0.257,-0.5859,0.5,0.0,0.0,0.5,0.0
12,Obamacare,assuming biden pulls really looking forward january 22nd coronavirus suddenly becomes apoca ,2020-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13,Obamacare,obamacare boosted health poor women pregnancy ,2020-11-05,0.26,0.417,0.323,-0.1531,0.0,0.0,0.0,0.0,0.0
