,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,liberal,many assumed 2016 would liberal still knew better hillary even th ,2020-11-19,0.225,0.775,0.0,0.4404,0.0,0.5,0.0,0.0,0.5
1,liberal,omg liberal family living hard earned tax canada miserable e ,2020-11-19,0.0,0.603,0.397,-0.5574,0.33,0.0,0.0,0.0,0.67
2,liberal,dude around 40 liberal msm polls oversell democrat support believe donald trump ,2020-11-19,0.185,0.685,0.13,0.2023,0.0,0.0,0.0,0.0,1.0
3,liberal,fact cbc employees jobs back pockets liberal government tax dollars ,2020-11-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,liberal,fit liberal agenda ,2020-11-19,0.556,0.444,0.0,0.3612,0.0,0.0,1.0,0.0,0.0
5,liberal,hmm time liberal arts nothing ,2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,liberal,ps wolverine mi mascot liberal college surprises ,2020-11-19,0.241,0.759,0.0,0.2263,0.0,0.5,0.0,0.0,0.5
7,liberal,aaron sorkin american liberal sorry bob ,2020-11-19,0.0,0.794,0.206,-0.0772,0.0,0.0,0.0,1.0,0.0
8,liberal,always going stir people youre right hate trump much next libera ,2020-11-19,0.0,0.73,0.27,-0.5719,0.0,0.33,0.0,0.5,0.17
9,liberal,agree though everyone canada understands link sexual violence colonialism ,2020-11-19,0.184,0.515,0.301,-0.3818,0.0,0.0,0.0,1.0,0.0
10,liberal,two party system liberal corporatist party conservative corporatist party bought ,2020-11-19,0.536,0.464,0.0,0.7964,0.0,1.0,0.0,0.0,0.0
11,liberal,pointing liberal christians conservative atheists condescending ,2020-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12,liberal,instead making good financial choices attending state school gone pricey ,2020-11-19,0.244,0.756,0.0,0.4404,0.17,0.33,0.17,0.33,0.0
13,liberal,progressive liberal take enact policies help many people use moral arguments ,2020-11-19,0.188,0.625,0.188,0.0,0.0,0.67,0.0,0.0,0.33
14,liberal,kristi noem hoping things get better say 2024 campaign ,2020-11-19,0.449,0.551,0.0,0.6908,0.0,0.0,0.0,0.0,1.0
15,liberal,provide definition know blind see neo fascism usually includes ultr ,2020-11-19,0.0,0.769,0.231,-0.4019,0.0,0.5,0.0,0.0,0.5
16,liberal,good see liberal group making ads hit hard written republicans ,2020-11-19,0.236,0.65,0.114,0.3612,0.4,0.0,0.2,0.2,0.2
17,liberal,thats true flight families young children wish ,2020-11-19,0.524,0.476,0.0,0.6705,0.0,0.0,0.0,0.0,1.0
18,liberal,liberal agenda tokoroa rally exploitation daily blog nzpol ,2020-11-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
19,liberal,79 media knows cheated dems know cheated trump su ,2020-11-19,0.0,0.515,0.485,-0.765,0.0,0.0,0.0,0.0,1.0
20,liberal,citizen right also ill reiterate im glad say ,2020-11-19,0.254,0.508,0.237,0.0516,0.0,0.33,0.33,0.0,0.33
