,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,healthcare,youre right hippa hammer healthcare industry ,2020-11-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,healthcare,little way late 25300 deceased people another 118 million people sick wcovid19 b ,2020-11-20,0.0,0.769,0.231,-0.5106,0.0,0.0,0.0,1.0,0.0
2,healthcare,inability grasp provinces role healthcare incredible ,2020-11-20,0.0,0.649,0.351,-0.4019,0.5,0.0,0.0,0.0,0.5
3,healthcare,really necessary shit allowed day every day burdens healthc ,2020-11-20,0.0,0.523,0.477,-0.749,0.0,0.2,0.4,0.0,0.4
4,healthcare,people really overestimating americn healthcare system ,2020-11-20,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
5,healthcare,sidney powells voter fraud evidence donald trumps healthcare plan released time 2 weeks away ,2020-11-20,0.0,0.759,0.241,-0.5859,0.33,0.33,0.0,0.0,0.33
6,healthcare,chance could commit undoing trump era rule cant healthcare th ,2020-11-20,0.344,0.656,0.0,0.4939,0.0,0.6,0.0,0.2,0.2
7,healthcare,healthcare workers sacrificing lives save others thank thank heroes us ,2020-11-20,0.657,0.343,0.0,0.8885,0.0,0.0,0.0,0.0,0.0
8,healthcare,expect see evidence around time rump releases taxes healthcare plan ,2020-11-20,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
9,healthcare,good doctor makes believe ppl used comfortable lied healthcare used ,2020-11-20,0.392,0.443,0.165,0.5574,0.0,0.0,0.67,0.33,0.0
10,healthcare,change seek grateful ability share story fav health advocate ,2020-11-20,0.677,0.323,0.0,0.8591,0.0,0.0,1.0,0.0,0.0
11,healthcare,yeah right bullshit like healthcare education clean environment sane foreign policy fuk em ,2020-11-20,0.366,0.446,0.188,0.3818,0.0,1.0,0.0,0.0,0.0
12,healthcare,please dont give get advocate fight deserve better healthcare best healthcare ,2020-11-20,0.495,0.368,0.137,0.7783,0.0,0.2,0.0,0.4,0.4
13,healthcare,latest march toward successful coronavirus vaccine ,2020-11-20,0.432,0.568,0.0,0.5859,0.0,0.0,0.0,0.0,0.0
14,healthcare,2 weeks sounds vaguely familiar someones healthcare plan ,2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,healthcare,know im broken record getting enough attention rate going going cr ,2020-11-20,0.0,0.763,0.237,-0.4767,0.0,0.75,0.0,0.0,0.25
16,healthcare,nothing deepest concern healthcare workers clown put risk ,2020-11-20,0.0,0.769,0.231,-0.2732,0.0,0.0,0.0,1.0,0.0
17,healthcare,sale rent dan com sedo com 480 usd big data startup marketing tech fintech iot ,2020-11-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18,healthcare,stay competitive 2020 healthcare providers need tackle 6 marketing trends ,2020-11-20,0.175,0.825,0.0,0.1779,0.5,0.5,0.0,0.0,0.0
19,healthcare,totally respect opinion healthcare seeing people ages ventilators ,2020-11-20,0.326,0.674,0.0,0.5256,0.5,0.0,0.5,0.0,0.0
20,healthcare,arguably healthcares primary research imperative continually measuring improvement outcomes r ,2020-11-20,0.25,0.583,0.167,0.25,0.0,1.0,0.0,0.0,0.0
21,healthcare,open enrollment ,2020-11-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,healthcare,stay home killing healthcare workers please stay f home ,2020-11-20,0.181,0.472,0.346,-0.4767,0.33,0.0,0.0,0.5,0.17
23,healthcare,think negative pressure room isolate every infecte ,2020-11-20,0.0,0.342,0.658,-0.7717,0.0,0.5,0.0,0.25,0.25
24,healthcare,thing group tell wait couple weeks guessing sidney evidence ,2020-11-20,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.67
25,healthcare,deaths need broken categories eg indoors 2020 deaths crim ,2020-11-20,0.0,0.721,0.279,-0.4767,0.0,0.67,0.0,0.0,0.33
26,healthcare,public healthcare education socialism ,2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,healthcare,listened today wow kind candidate leading tenets fa ,2020-11-20,0.545,0.455,0.0,0.802,0.0,0.0,0.5,0.0,0.5
28,healthcare,let upton sinclair awakening nation workers deserve respect well right ,2020-11-20,0.394,0.606,0.0,0.6369,0.0,0.25,0.25,0.5,0.0
29,healthcare,yet comes elections america get decide comes fair representation america ,2020-11-20,0.204,0.796,0.0,0.3182,0.0,0.5,0.0,0.0,0.5
30,healthcare,new old drugs approved healthcare plans thanks magnificent president trump ,2020-11-20,0.578,0.422,0.0,0.8625,0.0,0.0,0.67,0.0,0.33
31,healthcare,pandemic g ps need level support protection parts healthcare system ,2020-11-20,0.252,0.748,0.0,0.4019,0.0,1.0,0.0,0.0,0.0
32,healthcare,yeah never imagined would happen chose career healthcare ,2020-11-20,0.239,0.761,0.0,0.296,0.0,0.5,0.0,0.0,0.5
33,healthcare,mean honestly think good healthcare looks like ,2020-11-20,0.677,0.323,0.0,0.8126,0.0,0.0,0.5,0.0,0.5
34,healthcare,people providing care majority people require hospitalisation people ke ,2020-11-20,0.286,0.714,0.0,0.4939,0.0,0.0,0.0,0.0,0.0
35,healthcare,im free stuffbut everything free pay ,2020-11-20,0.6,0.273,0.127,0.7351,0.0,0.0,0.67,0.33,0.0
36,healthcare,trump new drug pricing plan overhauls outpatient drug pay starting jan 1 healthcare michael feedly ,2020-11-20,0.0,0.903,0.097,-0.1027,0.0,0.0,0.0,0.0,1.0
37,healthcare,perdue refuses protect right affordable healthcare sept 22 2020 perdue votes s4653 wan ,2020-11-20,0.178,0.822,0.0,0.3818,0.0,0.4,0.2,0.4,0.0
38,healthcare,oh yeah cool many taking point diversity nothin ,2020-11-20,0.429,0.571,0.0,0.5423,0.0,0.0,0.33,0.0,0.67
39,healthcare,like mc connell read reports focus groups refusing believe gop healthcare goals wer ,2020-11-20,0.154,0.679,0.167,-0.0516,0.0,0.0,0.0,0.5,0.5
40,healthcare,good word wise healthcare costs atrocious ,2020-11-20,0.6,0.4,0.0,0.7184,0.25,0.25,0.25,0.0,0.25
41,healthcare,latest article experts aging listing source local specialized providers senior citizen ,2020-11-20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42,healthcare,yes please get mental healthcare need ,2020-11-20,0.556,0.444,0.0,0.6124,0.0,0.0,0.0,1.0,0.0
43,healthcare,thats mental healthcare super expensive crappy insurance doesnt cover ,2020-11-20,0.269,0.483,0.248,0.0772,0.0,0.67,0.0,0.33,0.0
44,healthcare,could agree even professional healthcare setting ha ,2020-11-20,0.495,0.505,0.0,0.5994,0.0,1.0,0.0,0.0,0.0
45,healthcare,two weeks together amazing healthcare plan plans plans ,2020-11-20,0.352,0.648,0.0,0.5859,0.0,0.0,0.0,0.0,1.0
46,healthcare,pardon think healthcare vaccines testing education great things ,2020-11-20,0.516,0.484,0.0,0.7506,0.0,0.0,0.25,0.25,0.5
47,healthcare,yea isnt one candidate movement real question dont ,2020-11-20,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.33,0.0
48,healthcare,waiting gonna get healthcare reform first ,2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49,healthcare,love people say worked hard money like dont work ass pay bills wo ,2020-11-20,0.536,0.395,0.069,0.8572,0.2,0.4,0.2,0.0,0.2
50,healthcare,literally committed anti trans violence denying us healthcare sending us wrong prisons ,2020-11-20,0.1,0.333,0.567,-0.8689,0.0,1.0,0.0,0.0,0.0
51,healthcare,insane kelly agenda extreme dangerous commie ,2020-11-20,0.0,0.408,0.592,-0.7003,0.0,0.67,0.0,0.0,0.33
52,healthcare,im sick dumb fucks city calling people believe covid sheep like actually youre dumb ,2020-11-20,0.102,0.367,0.531,-0.8885,0.0,0.0,0.33,0.33,0.33
53,healthcare,like time bartlet insulted crazy christian lady first season ,2020-11-20,0.176,0.423,0.401,-0.4939,0.0,0.5,0.0,0.0,0.5
54,healthcare,pretty sure taxes supposed funding mean clearly going healthcare inf ,2020-11-20,0.539,0.461,0.0,0.802,0.0,0.8,0.2,0.0,0.0
55,healthcare,business digital health blessing healthcare workers need new ,2020-11-20,0.314,0.686,0.0,0.4939,0.0,0.5,0.5,0.0,0.0
56,healthcare,healthcare workers required expend extra energy right terms caseload ,2020-11-20,0.208,0.792,0.0,0.2732,0.0,1.0,0.0,0.0,0.0
57,healthcare,pregnant hilary duff welcomes unnamed st bernard puppy family animalhealth healthcare ,2020-11-20,0.213,0.787,0.0,0.4019,0.0,0.0,0.5,0.0,0.5
58,healthcare,healthcare provider ,2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,healthcare,showed us thousands people fed daily without much fanfare healthcare services standby ,2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,healthcare,felt exact way little bitty fragile elder justice wedged reproductive healthcare rights l ,2020-11-20,0.236,0.764,0.0,0.5267,0.0,0.5,0.0,0.5,0.0
61,healthcare,already found home items healthcare homeless veterans program ,2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
62,healthcare,need change social services sector nigeria organisations need step efforts ,2020-11-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
63,healthcare,aww thank care healthcare worker thanksgiving dinner options involve ,2020-11-20,0.449,0.551,0.0,0.6908,0.0,1.0,0.0,0.0,0.0
64,healthcare,biden said nothing fundamentally change whats point installing yall also need ,2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65,healthcare,someone explain trumps prescription drug pricing e os arent immediately ultimately intere ,2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66,healthcare,hey rick see happens suck trump get covid interesting healthcare executive unusually stupid ,2020-11-20,0.14,0.518,0.342,-0.5984,0.0,0.0,0.25,0.0,0.75
67,healthcare,sadly friend died today covid rage current administration implementing stricter gui ,2020-11-20,0.158,0.347,0.495,-0.7783,0.0,0.67,0.33,0.0,0.0
68,healthcare,rudy double dipping canadians exploiting superior healthcare voting oh horror ,2020-11-20,0.205,0.409,0.386,-0.4767,0.0,0.0,0.0,0.0,1.0
69,healthcare,im sorry loss unfortunately th ,2020-11-20,0.0,0.25,0.75,-0.6124,0.0,0.0,0.0,1.0,0.0
70,healthcare,1120 started rewatching gitsac first time ina long time boy healthcare marketing sc ,2020-11-20,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.33
71,healthcare,saying big oil funding allow act climate change ,2020-11-20,0.213,0.787,0.0,0.2263,0.0,0.5,0.0,0.0,0.5
72,healthcare,ive healthcare 20 years im calling bs mandates shutdowns lockdowns unconstitut ,2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,healthcare,hipaa applies healthcare providers health plans healthcare clearinghouses meet def ,2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,healthcare,still pretty prevalent healthcare industry dont know long mor ,2020-11-20,0.286,0.714,0.0,0.4939,0.0,0.5,0.5,0.0,0.0
75,healthcare,healthcare worker works ,2020-11-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
76,healthcare,part 1 would use senate make richer ,2020-11-20,0.405,0.595,0.0,0.5267,0.0,0.5,0.0,0.5,0.0
77,healthcare,somewhat frightening healthcare workers going canary coal mine ,2020-11-20,0.0,0.707,0.293,-0.4417,0.0,0.67,0.0,0.0,0.33
78,healthcare,nothing good heres lame duck impeached president donald john trump country25300 thou ,2020-11-20,0.158,0.679,0.163,-0.0191,0.0,0.25,0.25,0.25,0.25
79,healthcare,healthcare workers healthy staffed let flatten curve get businesses back lives ,2020-11-20,0.213,0.787,0.0,0.4019,0.0,0.25,0.0,0.5,0.25
80,healthcare,people claim pro life pro life matters ,2020-11-20,0.155,0.845,0.0,0.0258,0.0,0.75,0.0,0.0,0.25
81,healthcare,oig end person speaker programs anti kick back pharmaceuticals healthcare ,2020-11-20,0.0,0.796,0.204,-0.3182,0.0,0.0,0.0,0.0,1.0
82,healthcare,healthcare one area could possibly make signif ,2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
83,healthcare,unchecked less 1 population getting lifetime pandemic less 4 h ,2020-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
