,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,Socialism,wish every time republicans tried bargain smaller stimulus democrats upped ante currently ,2021-02-01,0.31,0.69,0.0,0.5423,0.0,0.0,0.0,0.0,0.0
1,Socialism,hopeful thing read sometime ,2021-02-01,0.524,0.476,0.0,0.5106,0.0,0.0,0.0,0.0,1.0
2,Socialism,socialism ,2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Socialism,yes socialism would utopia yes exactly ,2021-02-01,0.574,0.426,0.0,0.6597,0.0,0.33,0.0,0.67,0.0
4,Socialism,lol norwegian sovereign wealth fund owns almost 600 million worth game stop shares see socialism ,2021-02-01,0.446,0.454,0.1,0.7675,0.0,0.67,0.0,0.33,0.0
5,Socialism,tbh fan ubi distraction something liberalism could easily deploy preser ,2021-02-01,0.329,0.49,0.182,0.2732,0.0,0.5,0.0,0.5,0.0
6,Socialism,candidate pool fucking cursed ,2021-02-01,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
7,Socialism,ummparenting proxy unlike socialism working ,2021-02-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,Socialism,socialism paid taxes ,2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Socialism,corporations socialism communism ,2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Socialism,didnt realize trump wanted tax dollars pay peoples medical care g ,2021-02-01,0.254,0.635,0.111,0.4215,0.0,0.0,0.0,0.0,1.0
11,Socialism,socialism use others people money people run money ,2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Socialism,yes way capitalism lead extreme examples ,2021-02-01,0.351,0.649,0.0,0.4019,0.0,0.5,0.0,0.5,0.0
13,Socialism,cant disagree youve watching reading fox propaganda network would clu ,2021-02-01,0.179,0.657,0.164,0.0475,0.0,0.5,0.0,0.25,0.25
14,Socialism,agree socialism ,2021-02-01,0.714,0.286,0.0,0.3612,0.0,0.0,0.0,0.0,0.0
15,Socialism,socialism ,2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Socialism,defence man respect man man must given rights security value without ,2021-02-01,0.571,0.429,0.0,0.8074,0.0,0.75,0.25,0.0,0.0
17,Socialism,aoc squad socialism baby killers taking guns caravans maxine waters benghazi watch 5 mi ,2021-02-01,0.0,0.736,0.264,-0.6486,0.0,0.0,0.0,0.33,0.67
18,Socialism,let see got tyrants presidents third world countries kings queens tribes people betw ,2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19,Socialism,f talking socialism rich modi stealing poor middle c ,2021-02-01,0.25,0.278,0.472,-0.4939,0.0,0.5,0.0,0.0,0.5
20,Socialism,us would unguarded socialism ,2021-02-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
21,Socialism,im saying understanding socialism ignoran ,2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,Socialism,presdnt thanking cuban medical brigade sending medical personnel help sa fidel castro health care leg ,2021-02-01,0.312,0.688,0.0,0.7096,0.0,0.5,0.0,0.0,0.5
23,Socialism,people lapping bullshit socialist send money product capitalism like socialis ,2021-02-01,0.175,0.559,0.266,-0.3182,0.0,1.0,0.0,0.0,0.0
24,Socialism,agree british road socialism dead duck however think break ,2021-02-01,0.181,0.507,0.312,-0.4215,0.0,0.0,0.0,0.25,0.75
25,Socialism,think maharashtra politics power vacuume ideology coomunist idea ,2021-02-01,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.33
26,Socialism,type person disowned venezuela moment got expos ,2021-02-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,Socialism,republicans middle roads right center democrats ,2021-02-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28,Socialism,gtgt otherwise yeah would agree point emphasize abuse ,2021-02-01,0.338,0.36,0.302,-0.128,0.0,0.5,0.0,0.0,0.5
29,Socialism,socialism may future usa hope hope infantile race blind organization ,2021-02-01,0.374,0.452,0.174,0.4767,0.0,1.0,0.0,0.0,0.0
30,Socialism,cursed ,2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,Socialism,mainstream socialism media interruption clauses pages say joe biden ,2021-02-01,0.0,0.762,0.238,-0.3612,0.0,0.5,0.0,0.0,0.5
