,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,COVID-19,decarceration response covid 19 basic healthcare ,2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,COVID-19,thought shit covid 19 ,2021-01-12,0.0,0.455,0.545,-0.5574,0.0,0.0,0.0,0.0,1.0
2,COVID-19,jic reports 24th death 15 new covid 19 cases humboldt county tuesday ,2021-01-12,0.0,0.738,0.262,-0.5994,0.0,1.0,0.0,0.0,0.0
3,COVID-19,heres icu ward looks like 0 availability ,2021-01-12,0.333,0.667,0.0,0.3612,0.0,0.0,0.0,0.0,1.0
4,COVID-19,yall story midland county hitting 200 covid deaths st ,2021-01-12,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
5,COVID-19,think really important timely especially students involved says penn state senior r ,2021-01-12,0.173,0.827,0.0,0.2716,0.0,0.14,0.29,0.14,0.43
6,COVID-19,matter minutes joko widodo president would first person take covid 19 vaccine e ,2021-01-12,0.091,0.909,0.0,0.0258,0.0,0.67,0.0,0.0,0.33
7,COVID-19,stars dallas back work league announces covid 19 cases ,2021-01-12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8,COVID-19,life prison post incarceration ptsd covid 19 pandemic ceasar rodarte ,2021-01-12,0.0,0.732,0.268,-0.5106,0.0,1.0,0.0,0.0,0.0
9,COVID-19,cdc negative covid 19 test required air passengers enter leave us ,2021-01-12,0.0,0.647,0.353,-0.5994,0.0,0.0,0.0,1.0,0.0
10,COVID-19,lawmakers testing positive covid 19 capitol lockdown vox ,2021-01-12,0.34,0.66,0.0,0.5574,0.0,1.0,0.0,0.0,0.0
11,COVID-19,usairforce leaders vaccinated covid 19 read ,2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,COVID-19,brother bring dogs anymore due covid 19 concerns kuno sta ,2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33
13,COVID-19,tony fauci gave strong endorsement usg joining whos covid 19 technology access pool toda ,2021-01-12,0.318,0.682,0.0,0.6808,0.0,0.67,0.33,0.0,0.0
14,COVID-19,ireland world highest covid 19 rate go wrong ,2021-01-12,0.0,0.693,0.307,-0.4767,0.0,1.0,0.0,0.0,0.0
