,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,Reform,part today holding part police reformimmunity bill high priority ,2020-11-03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,Reform,border control lowest unemployment covid opportunity zones school choice kids police r ,2020-11-03,0.172,0.491,0.337,-0.4019,0.33,0.0,0.67,0.0,0.0
2,Reform,yes dude also qualify food stamps student situation without school ,2020-11-03,0.231,0.769,0.0,0.4019,0.33,0.33,0.0,0.33,0.0
3,Reform,problem election forced choose lesser 2 hitlers maybe best cour ,2020-11-03,0.264,0.377,0.358,-0.128,0.0,0.67,0.0,0.0,0.33
4,Reform,may usa accomplish humanejust society wa green economy strong environmental protections living w ,2020-11-03,0.379,0.621,0.0,0.7269,0.0,0.67,0.33,0.0,0.0
5,Reform,complete reform 4 one percent actually leave work cant ,2020-11-03,0.0,0.854,0.146,-0.0516,0.0,0.5,0.0,0.0,0.5
6,Reform,mistakes fell 50ft shattered arm cracked skull set arm ,2020-11-03,0.0,0.556,0.444,-0.6808,0.2,0.2,0.0,0.6,0.0
7,Reform,one knows going even able reform aware ,2020-11-03,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
8,Reform,hope read warren fanfic ,2020-11-03,0.492,0.508,0.0,0.4404,0.0,1.0,0.0,0.0,0.0
9,Reform,criminal justice reform grants minority communities raise minimum wage invest green energy rejoin ,2020-11-03,0.374,0.455,0.172,0.4588,0.0,0.67,0.0,0.33,0.0
10,Reform,yesterday dey celebrate independence day 60 years without change reform naija fit ,2020-11-03,0.383,0.617,0.0,0.7351,0.0,0.0,1.0,0.0,0.0
11,Reform,honestly dont care president care prison reform might see brother til 2028 ,2020-11-03,0.153,0.409,0.438,-0.6763,0.5,0.0,0.0,0.0,0.5
12,Reform,good news day sure congratulations ,2020-11-03,0.82,0.18,0.0,0.8442,0.0,0.33,0.67,0.0,0.0
13,Reform,honest take raked coals drug war history endorsed federal ,2020-11-03,0.349,0.395,0.257,0.1027,0.0,1.0,0.0,0.0,0.0
14,Reform,mapping nation throughout history america defined maps whether ,2020-11-03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,Reform,tired waiting time us find voice organizing push forward reform ,2020-11-03,0.0,0.756,0.244,-0.4404,0.0,0.75,0.0,0.0,0.25
16,Reform,lets start home election reform within democratic party stop electi ,2020-11-03,0.209,0.62,0.171,0.128,0.0,0.0,0.0,1.0,0.0
17,Reform,leverage reform teens prison yet chan ,2020-11-03,0.0,0.602,0.398,-0.5106,0.5,0.5,0.0,0.0,0.0
18,Reform,yes reform repeal correct path forward ,2020-11-03,0.351,0.649,0.0,0.4019,0.0,0.0,0.0,1.0,0.0
19,Reform,tuesday afternoon update election day florida polls open across state ,2020-11-03,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.33,0.0
