,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,Reform,many source income ,2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Reform,tort reform ,2020-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Reform,slogan probably heard first read amp understood dtf ,2020-11-16,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
3,Reform,federal govt incremental reform like getting rid bad stuff like fostasesta decla ,2020-11-16,0.286,0.514,0.2,0.128,0.5,0.0,0.0,0.5,0.0
4,Reform,kinda meant joke republicans really started caring criminal justice reform politicia ,2020-11-16,0.452,0.36,0.188,0.6293,0.0,0.2,0.2,0.4,0.2
5,Reform,easy one thats americans disagree find alt solutions reform college tui ,2020-11-16,0.303,0.526,0.171,0.25,0.0,1.0,0.0,0.0,0.0
6,Reform,cancel remaining outstanding interest interest principal outstanding due allow 50 social ,2020-11-16,0.694,0.218,0.087,0.9313,0.0,0.2,0.8,0.0,0.0
7,Reform,bu pa id l oan congratulations earning enough pay loans dont weigh others fight f ,2020-11-16,0.348,0.572,0.08,0.6892,0.0,0.0,0.0,1.0,0.0
8,Reform,much seriously want agree really see blm ,2020-11-16,0.4,0.421,0.179,0.2732,0.0,0.0,0.0,0.0,1.0
9,Reform,saw one america news excellent spokesperson campus reform ,2020-11-16,0.346,0.654,0.0,0.5719,0.0,0.0,1.0,0.0,0.0
10,Reform,basic reason leftist media downplays attacks trump supporters msm ,2020-11-16,0.227,0.547,0.227,0.0,0.0,0.0,0.0,0.5,0.5
11,Reform,newsom working building power anti heal ,2020-11-16,0.0,0.685,0.315,-0.3182,0.33,0.67,0.0,0.0,0.0
12,Reform,schizophrenia personality bipolar disorders treated taboo depression eds ,2020-11-16,0.0,0.654,0.346,-0.5719,0.0,0.5,0.0,0.25,0.25
13,Reform,1 explain 2 active debt owed case ss med ,2020-11-16,0.265,0.49,0.245,0.0516,0.0,0.0,0.0,0.0,0.0
14,Reform,daca way squeeze money know want immigration reform thi ,2020-11-16,0.14,0.86,0.0,0.0772,0.0,1.0,0.0,0.0,0.0
15,Reform,im reform current grant programs underfunded wa ,2020-11-16,0.294,0.706,0.0,0.3612,0.0,0.0,0.0,0.0,0.0
16,Reform,got feeling police pensions going table 2021 talk pension reform illinois ,2020-11-16,0.13,0.87,0.0,0.128,0.0,1.0,0.0,0.0,0.0
