,Search,Tweet,Entered on,pos_score,neu_score,neg_score,compound_score,angry_score,fear_score,happy_score,sad_score,surprise_score
0,Trump,message trump voters truly believe go superman movie root lex luthor ,2020-10-26,0.225,0.775,0.0,0.4404,0.0,0.5,0.0,0.0,0.5
1,Trump,donald appreciate free publicity borat admit dont find funny either yet whole world laug ,2020-10-26,0.386,0.495,0.119,0.6591,0.0,0.2,0.4,0.2,0.2
2,Trump,probably trump administration relaxed inspection standards shocking ,2020-10-26,0.294,0.459,0.248,0.128,0.0,0.5,0.0,0.0,0.5
3,Trump,yup 2 speed trump lie lie ,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,Trump,get medical degree trump university ,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,Trump,breaking biden campaign put lid entire day today planned events joe biden suddenly showed ,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
6,Trump,chuck elected trump current senate 4 years ends jan get ,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
7,Trump,trump maine guy little town wed say dink ,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67
8,Trump,gonna make clear trump running criminal enterprise even p ,2020-10-26,0.217,0.5,0.283,-0.2023,0.0,0.2,0.0,0.6,0.2
9,Trump,reminder still never seen trumps school records medical records tax returns minutes meetings putin ,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,Trump,go trump ,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,Trump,im sure youd take approach eric trump ,2020-10-26,0.277,0.723,0.0,0.3182,0.0,0.5,0.0,0.0,0.5
12,Trump,wow really dont brain right affected whole worldand usa shpuld ,2020-10-26,0.396,0.604,0.0,0.6421,0.0,0.4,0.0,0.2,0.4
13,Trump,experienced first trump parade todayand happened jason editor skillset magazine ,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67
14,Trump,trump pennsylvania says cory booker never lived newark lives today lived mayor newark ,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,Trump,new kayleigh mc enany repeatedly praised joe biden likable man people resonates middle class ,2020-10-26,0.198,0.802,0.0,0.4939,0.0,0.0,0.5,0.0,0.5
16,Trump,husbandsame republican voter trump name want make video rvat ,2020-10-26,0.14,0.86,0.0,0.0772,0.0,0.0,0.0,0.5,0.5
17,Trump,may 1998 trump goes howard stern show claims sexual adventures dangerous serving com ,2020-10-26,0.145,0.667,0.188,-0.1779,0.0,0.67,0.0,0.0,0.33
18,Trump,trump pennsylvania says cory booker never lived newark lives today lived mayor newark ,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,Trump,sound worked talent handler 6 seasons celebrity apprentice real donald trump cl ,2020-10-26,0.219,0.781,0.0,0.4215,0.0,0.33,0.0,0.33,0.33
20,Trump,florida many colombian americans fear biden soft socialism trump getting late election bounce flori ,2020-10-26,0.0,0.802,0.198,-0.4939,0.0,0.0,0.0,0.67,0.33
21,Trump,experienced first trump parade todayand happened jason editor skillset magazine ,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67
